source,auctioneer,sale date,sale time,county,address,deposit,status,ad link
AC,AC,10/08/2026,9:46 AM,Baltimore City,"2630 West Franklin Street, Baltimore, 21223","$14,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNXK%2Fauctionmobility-tenant-private%2FTZJP-1-EGQL%2Fdocuments%2F528642.pdf
AC,AC,10/08/2026,9:48 AM,Baltimore City,"3812 West Bay Avenue, Baltimore, 21225","$17,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNXU%2Fauctionmobility-tenant-private%2F4OGQ-1-EGQL%2Fdocuments%2F528643.pdf
AC,AC,10/08/2026,9:50 AM,Baltimore City,"2047 Ruxton Avenue, Baltimore, 21216","$18,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNYF%2Fauctionmobility-tenant-private%2FqRTg-1-EGQL%2Fdocuments%2F528644.pdf
AC,AC,10/08/2026,9:52 AM,Baltimore City,"410 South Gilmor Street, Baltimore, 21223","$16,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNYX%2Fauctionmobility-tenant-private%2F1QFK-1-EGQL%2Fdocuments%2F528645.pdf
AC,AC,10/08/2026,9:54 AM,Baltimore City,"1520 Popland Street, Baltimore, 21226","$14,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNZ8%2Fauctionmobility-tenant-private%2FQILe-1-EGQL%2Fdocuments%2F528646.pdf
AC,AC,10/08/2026,9:56 AM,Baltimore City,"1814 East Belvedere Avenue, Baltimore, 21239","$18,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNZJ%2Fauctionmobility-tenant-private%2FWeQb-1-EGQL%2Fdocuments%2F528647.pdf
AC,AC,10/08/2026,9:58 AM,Baltimore City,"820 Mckean Avenue, Baltimore, 21217","$16,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNZT%2Fauctionmobility-tenant-private%2F4CGz-1-EGQL%2Fdocuments%2F528648.pdf
AC,AC,10/08/2026,10:00 AM,Baltimore City,"2519 Reisterstown Road, Baltimore, 21217","$18,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO04%2Fauctionmobility-tenant-private%2FAPvf-1-EGQL%2Fdocuments%2F528649.pdf
AC,AC,10/08/2026,10:05 AM,Baltimore City,"2804 Pulaski Highway, Baltimore, 21224","$19,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNWA%2Fauctionmobility-tenant-private%2FWeh0-1-EGQL%2Fdocuments%2F528736.pdf
AC,AC,10/08/2026,10:07 AM,Baltimore City,"414 Water Street, Unit #1805, Baltimore, 21202","$17,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNVF%2Fauctionmobility-tenant-private%2FeZO9-1-EGQL%2Fdocuments%2F528763.pdf
AC,AC,10/08/2026,10:09 AM,Baltimore City,"3709 Hillsdale Road, Baltimore, 21207","$14,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNVP%2Fauctionmobility-tenant-private%2F1HKH-1-EGQL%2Fdocuments%2F528745.pdf
AC,AC,10/08/2026,10:11 AM,Baltimore City,"5726 Cedonia Avenue, Baltimore, 21206","$31,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNWV%2Fauctionmobility-tenant-private%2FJFPy-1-EGQL%2Fdocuments%2F528505.pdf
AC,AC,10/08/2026,10:13 AM,Baltimore City,"1338 Pentridge Road, Baltimore, 21239","$15,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNXA%2Fauctionmobility-tenant-private%2FyJv9-1-EGQL%2Fdocuments%2F528537.pdf
AC,AC,10/08/2026,10:15 AM,Baltimore City,"6825 Gough Street, Baltimore, 21224","$11,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNV5%2Fauctionmobility-tenant-private%2F1LV6-1-EGQL%2Fdocuments%2F528718.pdf
AC,AC,10/08/2026,10:17 AM,Baltimore City,"246 South Castle Street, Baltimore, 21231","$11,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJNWL%2Fauctionmobility-tenant-private%2FgrBq-1-EGQL%2Fdocuments%2F528740.pdf
AC,AC,10/08/2026,12:00 PM,Baltimore County,"1728 Chesaco Avenue, Baltimore, 21237","$10,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO2Q%2Fauctionmobility-tenant-private%2Fyfme-1-EGQL%2Fdocuments%2F528785.pdf
AC,AC,10/09/2026,10:45 AM,Carroll County,"3056 Ciesta Court, Manchester, 21102","$23,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO55%2Fauctionmobility-tenant-private%2F0B7m-1-EGQL%2Fdocuments%2F528783.pdf
AC,AC,10/09/2026,12:00 PM,Frederick County,"5 Hillcrest Drive, Units #100 & #101, Frederick, 21703","$38,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO3V%2Fauctionmobility-tenant-private%2F8ify-1-EGQL%2Fdocuments%2F528689.pdf
AC,AC,10/09/2026,12:05 PM,Frederick County,"1748 Springfield Lane, Frederick, 21702","$20,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO39%2Fauctionmobility-tenant-private%2F1Ni7-1-EGQL%2Fdocuments%2F528787.pdf
AC,AC,10/09/2026,9:30 AM,Howard County,"9700 Robert Jay Way, Ellicott City, 21042","$56,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO5T%2Fauctionmobility-tenant-private%2Fw2Ec-1-EGQL%2Fdocuments%2F528756.pdf
AC,AC,10/09/2026,1:30 PM,Montgomery County,"101 Kinsman View Circle, Silver Spring, 20901","$40,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO3K%2Fauctionmobility-tenant-private%2FK9o0-1-EGQL%2Fdocuments%2F528416.pdf
AC,AC,10/09/2026,1:35 PM,Montgomery County,"3009 Piano Lane, Unit #36, Silver Spring, 20904","$11,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO46%2Fauctionmobility-tenant-private%2FgQ2B-1-EGQL%2Fdocuments%2F528538.pdf
AC,AC,10/09/2026,1:37 PM,Montgomery County,"14425 Innsbruck Court, Unit #3-L, Silver Spring, 20906","$14,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO5I%2Fauctionmobility-tenant-private%2F0czx-1-EGQL%2Fdocuments%2F528786.pdf
AC,AC,10/09/2026,1:39 PM,Montgomery County,"11217 Midvale Road, Kensington, 20895","$29,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO4G%2Fauctionmobility-tenant-private%2Fw376-1-EGQL%2Fdocuments%2F528635.pdf
AC,AC,10/09/2026,1:41 PM,Montgomery County,"1 Twig Place, Silver Spring, 20905","$53,000",Active,https://realestate.alexcooper.com/direct-download-document?url=https%3A%2F%2Fproduction2-server.auctionmobility.com%2Fv1%2Fdocument%2F1-EGQL%2F1-DGJO4Q%2Fauctionmobility-tenant-private%2Fiyci-1-EGQL%2Fdocuments%2F528636.pdf
